submission_id,age,comments,education,experiment_duration,experiment_end_time,experiment_start_time,gender,group,languages,options,prolific_pid,prolific_session_id,prolific_study_id,qud,question,rating,response,responseTime,task
5172,31,n/a,Graduated College,117044,1675356075753,1675355958709,male,"beast, short vignette",English,,62fbb573cdd8312d26b94ae1,63dbe7302b8a7112e3f2db55,63dbcb938be3d3d1cb0dacfc,,,,Democrat,1456,affiliation
5178,31,It went well.,Graduated College,80197,1675356123126,1675356042929,male,"virus, short vignette",English,,59f62ab95ac99000018b03b5,63dbe7848ab538c9261f20d6,63dbcb938be3d3d1cb0dacfc,,,,Addison needs to hire more police officers to do more arrest and patrols of the streets.,35024,solution
5178,31,It went well.,Graduated College,80197,1675356123126,1675356042929,male,"virus, short vignette",English,,59f62ab95ac99000018b03b5,63dbe7848ab538c9261f20d6,63dbcb938be3d3d1cb0dacfc,,,,6,1999,reliability
5178,31,It went well.,Graduated College,80197,1675356123126,1675356042929,male,"virus, short vignette",English,,59f62ab95ac99000018b03b5,63dbe7848ab538c9261f20d6,63dbcb938be3d3d1cb0dacfc,,,,Republican,1171,affiliation
5149,33,,Graduated High-school,118681,1675355911363,1675355792682,female,"beast, long vignette","English, Spanish",,5bfff7c02213be0001c2c7cf,63dbe686e19f4fbe2bf87aaf,63dbcb938be3d3d1cb0dacfc,,,,I think they need to be stricter in regards to those committing the crimes.,101514,solution
5149,33,,Graduated High-school,118681,1675355911363,1675355792682,female,"beast, long vignette","English, Spanish",,5bfff7c02213be0001c2c7cf,63dbe686e19f4fbe2bf87aaf,63dbcb938be3d3d1cb0dacfc,,,,5,4800,reliability
5149,33,,Graduated High-school,118681,1675355911363,1675355792682,female,"beast, long vignette","English, Spanish",,5bfff7c02213be0001c2c7cf,63dbe686e19f4fbe2bf87aaf,63dbcb938be3d3d1cb0dacfc,,,,Democrat,1762,affiliation
5152,27,,Graduated College,57081,1675355948390,1675355891309,female,"virus, short vignette",,,614f9a284f135b4da3329968,63dbe6eebc72cdb0f3e933fb,63dbcb938be3d3d1cb0dacfc,,,,I would need more information to answer this. What kind of crimes are taking place? Where are they taking place?,42020,solution
5152,27,,Graduated College,57081,1675355948390,1675355891309,female,"virus, short vignette",,,614f9a284f135b4da3329968,63dbe6eebc72cdb0f3e933fb,63dbcb938be3d3d1cb0dacfc,,,,7,4957,reliability
5152,27,,Graduated College,57081,1675355948390,1675355891309,female,"virus, short vignette",,,614f9a284f135b4da3329968,63dbe6eebc72cdb0f3e933fb,63dbcb938be3d3d1cb0dacfc,,,,Democrat,1331,affiliation
5155,47,,Graduated College,522906,1675355965301,1675355442395,female,"virus, short vignette",English,,5d367cdfc8462a0001a7a96b,63dbe51d883680bc3c945cec,63dbcb938be3d3d1cb0dacfc,,,,I don't have an answer to that.,57359,solution
5155,47,,Graduated College,522906,1675355965301,1675355442395,female,"virus, short vignette",English,,5d367cdfc8462a0001a7a96b,63dbe51d883680bc3c945cec,63dbcb938be3d3d1cb0dacfc,,,,6,7689,reliability
5155,47,,Graduated College,522906,1675355965301,1675355442395,female,"virus, short vignette",English,,5d367cdfc8462a0001a7a96b,63dbe51d883680bc3c945cec,63dbcb938be3d3d1cb0dacfc,,,,neither,3836,affiliation
5156,40,,Graduated College,78816,1675355979237,1675355900421,female,"beast, short vignette",English,,62e024e28130783e74dadde0,63dbe6f42f79ca0bcbf1dbaf,63dbcb938be3d3d1cb0dacfc,,,,"I think that Addison needs to take measures to reduce crime. It's showing that there has been an increase in the number of crimes over the past 3 years, and more specifically, violent crime.",48667,solution
5156,40,,Graduated College,78816,1675355979237,1675355900421,female,"beast, short vignette",English,,62e024e28130783e74dadde0,63dbe6f42f79ca0bcbf1dbaf,63dbcb938be3d3d1cb0dacfc,,,,7,4917,reliability
5156,40,,Graduated College,78816,1675355979237,1675355900421,female,"beast, short vignette",English,,62e024e28130783e74dadde0,63dbe6f42f79ca0bcbf1dbaf,63dbcb938be3d3d1cb0dacfc,,,,Democrat,2146,affiliation
5151,72,None,Graduated High-school,183507,1675355933114,1675355749607,female,"virus, short vignette",English,,5d4c7acd2799110019400b6a,63dbe653ebc6f5dc72062f5b,63dbcb938be3d3d1cb0dacfc,,,,"Those committing the crime should be arrested, tried and put in prison if found guilty.",96514,solution
5151,72,None,Graduated High-school,183507,1675355933114,1675355749607,female,"virus, short vignette",English,,5d4c7acd2799110019400b6a,63dbe653ebc6f5dc72062f5b,63dbcb938be3d3d1cb0dacfc,,,,6,12188,reliability
5151,72,None,Graduated High-school,183507,1675355933114,1675355749607,female,"virus, short vignette",English,,5d4c7acd2799110019400b6a,63dbe653ebc6f5dc72062f5b,63dbcb938be3d3d1cb0dacfc,,,,neither,5859,affiliation
5165,23,,Graduated College,111726,1675356000129,1675355888403,male,"virus, long vignette",english,,63653f935faf902ef037e526,63dbe6ef4e2393065ddb7ec3,63dbcb938be3d3d1cb0dacfc,,,,Needs to punish the criminals more and not let them off at all.,91653,solution
5165,23,,Graduated College,111726,1675356000129,1675355888403,male,"virus, long vignette",english,,63653f935faf902ef037e526,63dbe6ef4e2393065ddb7ec3,63dbcb938be3d3d1cb0dacfc,,,,5,2806,reliability
5165,23,,Graduated College,111726,1675356000129,1675355888403,male,"virus, long vignette",english,,63653f935faf902ef037e526,63dbe6ef4e2393065ddb7ec3,63dbcb938be3d3d1cb0dacfc,,,,Republican,1247,affiliation
5168,69,,Graduated High-school,130566,1675356669598,1675356539032,male,"beast, long vignette",english,,6148c0a6e2353cbbac1cd506,63dbe6f9dae87edc4063160f,63dbcb938be3d3d1cb0dacfc,,,,"More police on the streets, improvements to it's outdoor lighting, and better social services since much of the crime occurs in low income areas.",88545,solution
5168,69,,Graduated High-school,130566,1675356669598,1675356539032,male,"beast, long vignette",english,,6148c0a6e2353cbbac1cd506,63dbe6f9dae87edc4063160f,63dbcb938be3d3d1cb0dacfc,,,,6,4854,reliability
5168,69,,Graduated High-school,130566,1675356669598,1675356539032,male,"beast, long vignette",english,,6148c0a6e2353cbbac1cd506,63dbe6f9dae87edc4063160f,63dbcb938be3d3d1cb0dacfc,,,,neither,2810,affiliation
5180,58,,Graduated College,127811,1675356125887,1675355998076,female,"beast, long vignette",English,,61537529838b05f12699918e,63dbe757f60cebe4f1a102c5,63dbcb938be3d3d1cb0dacfc,,,,"Significantly increase citizen involvement in crime reduction strategies, and explore root causes of the crime to target solutions.",86237,solution
5180,58,,Graduated College,127811,1675356125887,1675355998076,female,"beast, long vignette",English,,61537529838b05f12699918e,63dbe757f60cebe4f1a102c5,63dbcb938be3d3d1cb0dacfc,,,,4,16690,reliability
5180,58,,Graduated College,127811,1675356125887,1675355998076,female,"beast, long vignette",English,,61537529838b05f12699918e,63dbe757f60cebe4f1a102c5,63dbcb938be3d3d1cb0dacfc,,,,neither,2829,affiliation
5153,41,,Graduated College,58539,1675355948341,1675355889802,male,"virus, short vignette",English,,586bd8faa205a90001e7e8ac,63dbe6e9b717ea36541341e8,63dbcb938be3d3d1cb0dacfc,,,,They need to be more strict on crime and punish criminals.,22999,solution
5153,41,,Graduated College,58539,1675355948341,1675355889802,male,"virus, short vignette",English,,586bd8faa205a90001e7e8ac,63dbe6e9b717ea36541341e8,63dbcb938be3d3d1cb0dacfc,,,,6,10421,reliability
5153,41,,Graduated College,58539,1675355948341,1675355889802,male,"virus, short vignette",English,,586bd8faa205a90001e7e8ac,63dbe6e9b717ea36541341e8,63dbcb938be3d3d1cb0dacfc,,,,Republican,1911,affiliation
5158,27,,Graduated College,61198,1675355973688,1675355912490,female,"beast, short vignette",english,,60ff005a566dbbeff7dd5f6f,63dbe70307c74609c33f08d4,63dbcb938be3d3d1cb0dacfc,,,,Find the route of the problem and involve the community ,30792,solution
5158,27,,Graduated College,61198,1675355973688,1675355912490,female,"beast, short vignette",english,,60ff005a566dbbeff7dd5f6f,63dbe70307c74609c33f08d4,63dbcb938be3d3d1cb0dacfc,,,,5,4104,reliability
5158,27,,Graduated College,61198,1675355973688,1675355912490,female,"beast, short vignette",english,,60ff005a566dbbeff7dd5f6f,63dbe70307c74609c33f08d4,63dbcb938be3d3d1cb0dacfc,,,,Democrat,4250,affiliation
5160,52,,Graduated College,98710,1675355980749,1675355882039,female,"beast, long vignette",English,,60fd85c4c161e02f562b543a,63dbe6e4b86cf34a962b29b2,63dbcb938be3d3d1cb0dacfc,,,,Add more police patrols,73718,solution
5160,52,,Graduated College,98710,1675355980749,1675355882039,female,"beast, long vignette",English,,60fd85c4c161e02f562b543a,63dbe6e4b86cf34a962b29b2,63dbcb938be3d3d1cb0dacfc,,,,2,3578,reliability
5160,52,,Graduated College,98710,1675355980749,1675355882039,female,"beast, long vignette",English,,60fd85c4c161e02f562b543a,63dbe6e4b86cf34a962b29b2,63dbcb938be3d3d1cb0dacfc,,,,Democrat,3021,affiliation
5192,29,,Graduated High-school,80841,1675356197722,1675356116881,male,"beast, short vignette",English,,5a9416ba6475f900019fa690,63dbe7ccbc72cdb0f3e9342d,63dbcb938be3d3d1cb0dacfc,,,,Hire better trained police officers who crack down on these offenders and give harsher sentences.,37109,solution
5192,29,,Graduated High-school,80841,1675356197722,1675356116881,male,"beast, short vignette",English,,5a9416ba6475f900019fa690,63dbe7ccbc72cdb0f3e9342d,63dbcb938be3d3d1cb0dacfc,,,,6,4896,reliability
5192,29,,Graduated High-school,80841,1675356197722,1675356116881,male,"beast, short vignette",English,,5a9416ba6475f900019fa690,63dbe7ccbc72cdb0f3e9342d,63dbcb938be3d3d1cb0dacfc,,,,Democrat,4140,affiliation
5198,28,,Graduated College,102093,1675356226567,1675356124474,male,"virus, short vignette",English,,5f6e7ce18d7ea83c39acc2d5,63dbe7d53c5738c7edb66bf9,63dbcb938be3d3d1cb0dacfc,,,,"In the short term, increase police presence. Long-term, work to alleviate poverty and improve social safety nets.",65449,solution
5198,28,,Graduated College,102093,1675356226567,1675356124474,male,"virus, short vignette",English,,5f6e7ce18d7ea83c39acc2d5,63dbe7d53c5738c7edb66bf9,63dbcb938be3d3d1cb0dacfc,,,,3,9684,reliability
5198,28,,Graduated College,102093,1675356226567,1675356124474,male,"virus, short vignette",English,,5f6e7ce18d7ea83c39acc2d5,63dbe7d53c5738c7edb66bf9,63dbcb938be3d3d1cb0dacfc,,,,neither,3564,affiliation
5161,58,,Graduated College,153131,1675355985936,1675355832805,female,"virus, long vignette",English,,5a8352feae9a0b0001a9da8f,63dbe6adf8522b33a9ff14e9,63dbcb938be3d3d1cb0dacfc,,,,Hire more police. Go after drug cartels and illegals.,99894,solution
5161,58,,Graduated College,153131,1675355985936,1675355832805,female,"virus, long vignette",English,,5a8352feae9a0b0001a9da8f,63dbe6adf8522b33a9ff14e9,63dbcb938be3d3d1cb0dacfc,,,,5,10851,reliability
5161,58,,Graduated College,153131,1675355985936,1675355832805,female,"virus, long vignette",English,,5a8352feae9a0b0001a9da8f,63dbe6adf8522b33a9ff14e9,63dbcb938be3d3d1cb0dacfc,,,,Republican,3111,affiliation
5164,29,,Graduated College,803750,1675356004362,1675355200612,male,"virus, long vignette",English,,5b7038f553e5470001f1d3d2,63dbe4332437033ab40e960d,63dbcb938be3d3d1cb0dacfc,,,,There's no simple solution but an increase in the population of the police force couldn't hurt.,222146,solution
5164,29,,Graduated College,803750,1675356004362,1675355200612,male,"virus, long vignette",English,,5b7038f553e5470001f1d3d2,63dbe4332437033ab40e960d,63dbcb938be3d3d1cb0dacfc,,,,5,4227,reliability
5164,29,,Graduated College,803750,1675356004362,1675355200612,male,"virus, long vignette",English,,5b7038f553e5470001f1d3d2,63dbe4332437033ab40e960d,63dbcb938be3d3d1cb0dacfc,,,,Democrat,1637,affiliation
5166,32,,Graduated College,88851,1675356015992,1675355927141,male,"beast, long vignette",English,,5e6ef5fbf14d264ae2ef3867,63dbe712097b229301e1e68c,63dbcb938be3d3d1cb0dacfc,,,,"Addison needs to understand where the crime is centralized, what locations, areas. What times of day. Why is crime centered in these areas? Then step up patrols and have officers check on people in that area. Be a friendly face in the neighborhood, let people know that they will be secure.",67799,solution
5166,32,,Graduated College,88851,1675356015992,1675355927141,male,"beast, long vignette",English,,5e6ef5fbf14d264ae2ef3867,63dbe712097b229301e1e68c,63dbcb938be3d3d1cb0dacfc,,,,4,5371,reliability
5166,32,,Graduated College,88851,1675356015992,1675355927141,male,"beast, long vignette",English,,5e6ef5fbf14d264ae2ef3867,63dbe712097b229301e1e68c,63dbcb938be3d3d1cb0dacfc,,,,Democrat,2088,affiliation
5170,48,went well,Graduated High-school,121471,1675356059284,1675355937813,female,"beast, short vignette",English,,5d0bb1874d659a0001391226,63dbe71022bfe2c10f7e0941,63dbcb938be3d3d1cb0dacfc,,,,"I think that an investment in education, universal basic income, and Jobs programs would be helpful.",73568,solution
5170,48,went well,Graduated High-school,121471,1675356059284,1675355937813,female,"beast, short vignette",English,,5d0bb1874d659a0001391226,63dbe71022bfe2c10f7e0941,63dbcb938be3d3d1cb0dacfc,,,,7,7389,reliability
5170,48,went well,Graduated High-school,121471,1675356059284,1675355937813,female,"beast, short vignette",English,,5d0bb1874d659a0001391226,63dbe71022bfe2c10f7e0941,63dbcb938be3d3d1cb0dacfc,,,,Democrat,1577,affiliation
5163,63,,Graduated High-school,102793,1675355997870,1675355895077,female,"beast, short vignette",English,,5f456942485340144549178e,63dbe6ee26db7f20a1971eb2,63dbcb938be3d3d1cb0dacfc,,,,Addison needs to increase its police force so they can patrol the city streets more frequently as a deterrent to crime.  ,69658,solution
5163,63,,Graduated High-school,102793,1675355997870,1675355895077,female,"beast, short vignette",English,,5f456942485340144549178e,63dbe6ee26db7f20a1971eb2,63dbcb938be3d3d1cb0dacfc,,,,7,4102,reliability
5163,63,,Graduated High-school,102793,1675355997870,1675355895077,female,"beast, short vignette",English,,5f456942485340144549178e,63dbe6ee26db7f20a1971eb2,63dbcb938be3d3d1cb0dacfc,,,,Republican,2738,affiliation
5173,23,,Graduated High-school,81918,1675356084471,1675356002553,female,"beast, long vignette",English,,629e3f2e7aa7065ffef94278,63dbe75976c43b185ae035c8,63dbcb938be3d3d1cb0dacfc,,,,Addison needs to have better law enforcement to reduce crime.,46215,solution
5173,23,,Graduated High-school,81918,1675356084471,1675356002553,female,"beast, long vignette",English,,629e3f2e7aa7065ffef94278,63dbe75976c43b185ae035c8,63dbcb938be3d3d1cb0dacfc,,,,4,8976,reliability
5173,23,,Graduated High-school,81918,1675356084471,1675356002553,female,"beast, long vignette",English,,629e3f2e7aa7065ffef94278,63dbe75976c43b185ae035c8,63dbcb938be3d3d1cb0dacfc,,,,Democrat,2600,affiliation
5215,38,,Graduated College,496808,1675356507015,1675356010207,male,"beast, short vignette","English, Mandarin",,63d8956a043a2db1a5629061,63dbe75d73378863561f2068,63dbcb938be3d3d1cb0dacfc,,,,"The rise in violent crime needs to be combated in two directions. First off, the city needs to increase police presence and patrol. Their involvement will start off by making people feel safer. Secondly, an analysis needs to be done to determine who and/or what is causing the increase in crime. The question we are trying to answer is to determine if crime is coming from outside of Addison inwards, or if Addison itself is losing jobs and businesses, and need policies to help give more opportunities to the citizens of the city. In additional to the two, policies need to be looked at to determine if the laws are enough of a deterrent for violent crimes. If people committing crimes aren't being sufficiently punished, then the policies also need to be revisited.",294847,solution
5215,38,,Graduated College,496808,1675356507015,1675356010207,male,"beast, short vignette","English, Mandarin",,63d8956a043a2db1a5629061,63dbe75d73378863561f2068,63dbcb938be3d3d1cb0dacfc,,,,2,30895,reliability
5215,38,,Graduated College,496808,1675356507015,1675356010207,male,"beast, short vignette","English, Mandarin",,63d8956a043a2db1a5629061,63dbe75d73378863561f2068,63dbcb938be3d3d1cb0dacfc,,,,Democrat,4515,affiliation
5174,50,Thank you for a pleasant survey.,Graduated High-school,128326,1675356091410,1675355963084,male,"beast, long vignette",english,,55b6e53bfdf99b438f10e3bb,63dbe730674f31a2082d45f6,63dbcb938be3d3d1cb0dacfc,,,,Get the police presence out there!,65679,solution
5174,50,Thank you for a pleasant survey.,Graduated High-school,128326,1675356091410,1675355963084,male,"beast, long vignette",english,,55b6e53bfdf99b438f10e3bb,63dbe730674f31a2082d45f6,63dbcb938be3d3d1cb0dacfc,,,,1,6085,reliability
5174,50,Thank you for a pleasant survey.,Graduated High-school,128326,1675356091410,1675355963084,male,"beast, long vignette",english,,55b6e53bfdf99b438f10e3bb,63dbe730674f31a2082d45f6,63dbcb938be3d3d1cb0dacfc,,,,Democrat,2468,affiliation
5175,39,,Graduated College,126864,1675356092457,1675355965593,female,"beast, short vignette",English,,63bd84c7d02589f1a2f73af6,63dbe736871f4e4aa2c18019,63dbcb938be3d3d1cb0dacfc,,,,"With no information about what kinds of violent crime are being committed, I would say the city of Addison needs to track more specific aspects of the crimes, victims, and perpetrators.",94772,solution
5175,39,,Graduated College,126864,1675356092457,1675355965593,female,"beast, short vignette",English,,63bd84c7d02589f1a2f73af6,63dbe736871f4e4aa2c18019,63dbcb938be3d3d1cb0dacfc,,,,2,5860,reliability
5175,39,,Graduated College,126864,1675356092457,1675355965593,female,"beast, short vignette",English,,63bd84c7d02589f1a2f73af6,63dbe736871f4e4aa2c18019,63dbcb938be3d3d1cb0dacfc,,,,Democrat,2390,affiliation
5194,59,,Graduated High-school,83219,1675356198945,1675356115726,female,"beast, short vignette",,,5d3268a52b53a200195ebc30,63dbe7c3f724a7d8dbf87aa6,63dbcb938be3d3d1cb0dacfc,,,,Increase police force,32294,solution
5194,59,,Graduated High-school,83219,1675356198945,1675356115726,female,"beast, short vignette",,,5d3268a52b53a200195ebc30,63dbe7c3f724a7d8dbf87aa6,63dbcb938be3d3d1cb0dacfc,,,,7,16329,reliability
5194,59,,Graduated High-school,83219,1675356198945,1675356115726,female,"beast, short vignette",,,5d3268a52b53a200195ebc30,63dbe7c3f724a7d8dbf87aa6,63dbcb938be3d3d1cb0dacfc,,,,neither,9231,affiliation
5201,49,,Graduated College,291963,1675356249906,1675355957943,male,"beast, long vignette",English,,62850929d863bbcde0ef538b,63dbe730ddad5dc1ab3f086d,63dbcb938be3d3d1cb0dacfc,,,,Need to establish a violent crime task force. Need a higher clearance rate for these type of  crimes.,101216,solution
5201,49,,Graduated College,291963,1675356249906,1675355957943,male,"beast, long vignette",English,,62850929d863bbcde0ef538b,63dbe730ddad5dc1ab3f086d,63dbcb938be3d3d1cb0dacfc,,,,4,2956,reliability
5201,49,,Graduated College,291963,1675356249906,1675355957943,male,"beast, long vignette",English,,62850929d863bbcde0ef538b,63dbe730ddad5dc1ab3f086d,63dbcb938be3d3d1cb0dacfc,,,,Democrat,2072,affiliation
5176,30,,Graduated College,44999,1675356105235,1675356060236,male,"beast, short vignette",English,,617603982bd663edbfcf3597,63dbe7715031a1dd505eefc5,63dbcb938be3d3d1cb0dacfc,,,,They need to put more police officers in the street to prevent crime,27416,solution
5176,30,,Graduated College,44999,1675356105235,1675356060236,male,"beast, short vignette",English,,617603982bd663edbfcf3597,63dbe7715031a1dd505eefc5,63dbcb938be3d3d1cb0dacfc,,,,5,2971,reliability
5176,30,,Graduated College,44999,1675356105235,1675356060236,male,"beast, short vignette",English,,617603982bd663edbfcf3597,63dbe7715031a1dd505eefc5,63dbcb938be3d3d1cb0dacfc,,,,Democrat,1639,affiliation
5195,31,,Graduated College,108968,1675356205123,1675356096155,male,"virus, long vignette",English,,60bdc9ece9fc9b87f5c009b7,63dbe7b92fc383a9a4e88ff8,63dbcb938be3d3d1cb0dacfc,,,,Raise in the minimum wage to a livable income. Stop using all the tax dollars to keep the rich areas clean cut while not even cleaning the poor areas. Create a gun registry and enforce background checks. Expand healthcare and food access. ,84522,solution
5195,31,,Graduated College,108968,1675356205123,1675356096155,male,"virus, long vignette",English,,60bdc9ece9fc9b87f5c009b7,63dbe7b92fc383a9a4e88ff8,63dbcb938be3d3d1cb0dacfc,,,,2,5928,reliability
5195,31,,Graduated College,108968,1675356205123,1675356096155,male,"virus, long vignette",English,,60bdc9ece9fc9b87f5c009b7,63dbe7b92fc383a9a4e88ff8,63dbcb938be3d3d1cb0dacfc,,,,Democrat,2888,affiliation
5199,21,,Graduated High-school,150706,1675356233480,1675356082774,male,"beast, short vignette",English,,5c675fad8f100a000107e249,63dbe7a9877fac8ba808d723,63dbcb938be3d3d1cb0dacfc,,,,Bring more police into stop crime,86930,solution
5199,21,,Graduated High-school,150706,1675356233480,1675356082774,male,"beast, short vignette",English,,5c675fad8f100a000107e249,63dbe7a9877fac8ba808d723,63dbcb938be3d3d1cb0dacfc,,,,4,3898,reliability
5199,21,,Graduated High-school,150706,1675356233480,1675356082774,male,"beast, short vignette",English,,5c675fad8f100a000107e249,63dbe7a9877fac8ba808d723,63dbcb938be3d3d1cb0dacfc,,,,neither,2007,affiliation
5202,28,none,Graduated High-school,119078,1675356262427,1675356143349,male,"beast, short vignette",english,,5f879df674a3c81e20a40cd6,63dbe7e568fa5934cac50f57,63dbcb938be3d3d1cb0dacfc,,,,"Hire more police, and make them do more patrols in the areas that the crime is high in. When you catch these criminals strengthen the sentence so people will know, this will not be tolerated anymore.",78541,solution
5202,28,none,Graduated High-school,119078,1675356262427,1675356143349,male,"beast, short vignette",english,,5f879df674a3c81e20a40cd6,63dbe7e568fa5934cac50f57,63dbcb938be3d3d1cb0dacfc,,,,4,7450,reliability
5202,28,none,Graduated High-school,119078,1675356262427,1675356143349,male,"beast, short vignette",english,,5f879df674a3c81e20a40cd6,63dbe7e568fa5934cac50f57,63dbcb938be3d3d1cb0dacfc,,,,Democrat,2873,affiliation
5177,25,,Graduated College,84646,1675356112688,1675356028042,female,"virus, long vignette",English,,6010e0dab98c814912076b27,63dbe773a724d03694062f1a,63dbcb938be3d3d1cb0dacfc,,,,I think Addison needs to work on their prison system. Give inmates a chance to rejuvanate themselves through various programs. I think the actual infrastructure of the city could help too - the neighborhoods that are especially bad could use programs as well and developments.,70595,solution
5177,25,,Graduated College,84646,1675356112688,1675356028042,female,"virus, long vignette",English,,6010e0dab98c814912076b27,63dbe773a724d03694062f1a,63dbcb938be3d3d1cb0dacfc,,,,4,2749,reliability
5177,25,,Graduated College,84646,1675356112688,1675356028042,female,"virus, long vignette",English,,6010e0dab98c814912076b27,63dbe773a724d03694062f1a,63dbcb938be3d3d1cb0dacfc,,,,Democrat,1544,affiliation
5181,68,None,Graduated High-school,299666,1675356153445,1675355853779,male,"beast, short vignette",English,,62879b859698ba45e6afa90f,63dbe6aee29e72f2ce971e6d,63dbcb938be3d3d1cb0dacfc,,,,"Arm every single, adult, citizen with a firearm of their choice. When criminals fear their victims more than the legal system for their actions, crime will be reduced dramatically.",196570,solution
5181,68,None,Graduated High-school,299666,1675356153445,1675355853779,male,"beast, short vignette",English,,62879b859698ba45e6afa90f,63dbe6aee29e72f2ce971e6d,63dbcb938be3d3d1cb0dacfc,,,,5,42318,reliability
5181,68,None,Graduated High-school,299666,1675356153445,1675355853779,male,"beast, short vignette",English,,62879b859698ba45e6afa90f,63dbe6aee29e72f2ce971e6d,63dbcb938be3d3d1cb0dacfc,,,,neither,4667,affiliation
5186,28,"Great survey, more of these would be great, thanks.",Graduated College,68534,1675356175900,1675356107366,male,"virus, short vignette",English,,5dd4c20186c8864a376f7480,63dbe7c3c4fce260b625a365,63dbcb938be3d3d1cb0dacfc,,,,Invest in local policing and also give jobs to each neighborhood.,36208,solution
5186,28,"Great survey, more of these would be great, thanks.",Graduated College,68534,1675356175900,1675356107366,male,"virus, short vignette",English,,5dd4c20186c8864a376f7480,63dbe7c3c4fce260b625a365,63dbcb938be3d3d1cb0dacfc,,,,6,3383,reliability
5186,28,"Great survey, more of these would be great, thanks.",Graduated College,68534,1675356175900,1675356107366,male,"virus, short vignette",English,,5dd4c20186c8864a376f7480,63dbe7c3c4fce260b625a365,63dbcb938be3d3d1cb0dacfc,,,,Democrat,2538,affiliation
5188,37,,Graduated High-school,88652,1675356187434,1675356098782,other,"virus, short vignette",English,,575897a0cb138100064799f8,63dbe7bc43fa4bbef36d75b8,63dbcb938be3d3d1cb0dacfc,,,,The first thing that should be done is to find out why crimes are happening. What is causing people to commit crimes more often? The answers to those questions could be very instrumental in fixing the problem at its root. ,59715,solution
5188,37,,Graduated High-school,88652,1675356187434,1675356098782,other,"virus, short vignette",English,,575897a0cb138100064799f8,63dbe7bc43fa4bbef36d75b8,63dbcb938be3d3d1cb0dacfc,,,,4,6120,reliability
5188,37,,Graduated High-school,88652,1675356187434,1675356098782,other,"virus, short vignette",English,,575897a0cb138100064799f8,63dbe7bc43fa4bbef36d75b8,63dbcb938be3d3d1cb0dacfc,,,,neither,3485,affiliation
5190,29,,Higher degree,60083,1675356192426,1675356132343,male,"virus, short vignette","English, Ukrainian",,63d409079fdf508904b9ce9f,63dbe7dd8552f623e9392172,63dbcb938be3d3d1cb0dacfc,,,,They need to hire more police officers and install cameras on the streets to help reduce the crime rate.,32190,solution
5190,29,,Higher degree,60083,1675356192426,1675356132343,male,"virus, short vignette","English, Ukrainian",,63d409079fdf508904b9ce9f,63dbe7dd8552f623e9392172,63dbcb938be3d3d1cb0dacfc,,,,6,3229,reliability
5190,29,,Higher degree,60083,1675356192426,1675356132343,male,"virus, short vignette","English, Ukrainian",,63d409079fdf508904b9ce9f,63dbe7dd8552f623e9392172,63dbcb938be3d3d1cb0dacfc,,,,Democrat,2061,affiliation
5182,60,none,Graduated College,105138,1675356162012,1675356056874,female,"beast, short vignette",English,,5f1dea279f4818757f07f087,63dbe780871f4e4aa2c1801f,63dbcb938be3d3d1cb0dacfc,,,,Ship the criminals to a third world country,42317,solution
5182,60,none,Graduated College,105138,1675356162012,1675356056874,female,"beast, short vignette",English,,5f1dea279f4818757f07f087,63dbe780871f4e4aa2c1801f,63dbcb938be3d3d1cb0dacfc,,,,4,7870,reliability
5182,60,none,Graduated College,105138,1675356162012,1675356056874,female,"beast, short vignette",English,,5f1dea279f4818757f07f087,63dbe780871f4e4aa2c1801f,63dbcb938be3d3d1cb0dacfc,,,,Democrat,3271,affiliation
5207,39,none,Higher degree,100866,1675356280196,1675356179330,male,"virus, short vignette",English,,62c8d23e8eb59ca0306d4463,63dbe7e70ac7c273efc1801b,63dbcb938be3d3d1cb0dacfc,,,,"Addison needs to add police monitoring and visibility, and also identify underlying drivers of crime (housing instability, joblessness, lack of mental health care) and support addressing those as well.",70383,solution
5207,39,none,Higher degree,100866,1675356280196,1675356179330,male,"virus, short vignette",English,,62c8d23e8eb59ca0306d4463,63dbe7e70ac7c273efc1801b,63dbcb938be3d3d1cb0dacfc,,,,4,3848,reliability
5207,39,none,Higher degree,100866,1675356280196,1675356179330,male,"virus, short vignette",English,,62c8d23e8eb59ca0306d4463,63dbe7e70ac7c273efc1801b,63dbcb938be3d3d1cb0dacfc,,,,neither,2467,affiliation
5213,33,,Graduated High-school,70048,1675356380563,1675356310515,male,"virus, short vignette",English,,5e6484158bd03f1f1bdc1821,63dbe892ed02adee3374d557,63dbcb938be3d3d1cb0dacfc,,,,They need to increase police monitoring within the area.,39449,solution
5213,33,,Graduated High-school,70048,1675356380563,1675356310515,male,"virus, short vignette",English,,5e6484158bd03f1f1bdc1821,63dbe892ed02adee3374d557,63dbcb938be3d3d1cb0dacfc,,,,6,4326,reliability
5213,33,,Graduated High-school,70048,1675356380563,1675356310515,male,"virus, short vignette",English,,5e6484158bd03f1f1bdc1821,63dbe892ed02adee3374d557,63dbcb938be3d3d1cb0dacfc,,,,neither,3104,affiliation
5217,36,,Graduated College,70015,1675357304943,1675357234928,male,"beast, long vignette",English,,578d3224900cc80001d2e704,63dbec2c31ee65d51ff9873b,63dbcb938be3d3d1cb0dacfc,,,,They need to have more police out doing their jobs properly and train them to help the community more.,51638,solution
